3,8,5,7,3,7,3,7,True,12.801
3,7,3,15,3,7,3,10,True,12.125
3,6,3,8,3,6,3,7,True,12.761
3,6,2,8,3,6,3,8,True,12.564
3,6,3,7,3,6,3,7,True,12.707
3,7,3,6,4,8,10,8,True,13.141
3,7,3,8,3,6,2,8,True,12.641
3,7,2,6,11,6,3,8,True,12.361
11,6,11,8,4,8,3,8,True,14.015
4,6,2,9,3,8,2,9,True,13.732
4,10,2,7,3,14,3,6,True,13.938
2,9,3,7,3,9,4,9,True,14.844
10,7,3,13,5,7,2,9,True,14.56
3,7,2,9,3,7,2,7,True,13.153
