965,832,985,2416,True,115.209
1031,2604,1075,3242,True,117.093
1051,1965,983,2532,True,116.612
979,2272,970,3054,True,109.836
966,661,1041,880,True,103.91
966,2632,1044,3244,True,111.317
960,1335,1036,1649,True,115.049
970,660,972,789,True,121.635
1048,2114,988,2887,True,110.679
1038,1483,983,2168,True,116.045
1065,426,1045,512,True,119.39
