2,6,2,9,7,7,2,9,True,12.33
3,7,2,7,2,6,2,8,False,0
3,6,2,7,2,7,2,8,True,12.794
3,6,2,9,2,6,2,10,True,12.291
2,5,2,7,2,6,2,7,True,12.508
3,9,3,7,2,10,2,5,True,12.397
3,7,2,5,2,7,2,6,True,12.218
2,6,2,7,2,6,2,7,True,12.172
3,8,2,6,2,6,2,8,True,13.025
2,5,2,8,2,5,2,13,True,12.59
6,6,2,5,3,7,2,5,True,14.27
